ligand,Reaction_No,Reactant_1_Name,Reactant_1_Short_Hand,Reactant_1_eq,Reactant_1_mmol,Reactant_2_Name,Reactant_2_eq,Catalyst_1_Short_Hand,Catalyst_1_eq,Ligand_eq,Reagent_1_Short_Hand,Reagent_1_eq,Solvent_1_Short_Hand,Product_Yield_PCT_Area_UV,Product_Yield_Mass_Ion_Count,Reagent_combo,reactant1_code,reactant2_code,substrate_pair,reaction_group,kraken_id,vmin_vmin_boltz,fmo_e_homo_boltz,fmo_e_lumo_boltz,dipolemoment_boltz,%vbur_boltz,%vbur_min,%vbur_max,%vbur_delta,delta_band_gap
P(o-Tol)3,89,6-chloroquinoline,"1a, 6-Cl-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,0.125,None,2.5,MeCN,2.65,4243.24,"6-chloroquinoline, 2a, Boronic Acid, P(o-Tol)3",1a,2a,1a_2a,Group1,9,-0.043479131,-6.056948069300696,-0.7646210415986252,0.432100754,0.39957140573066013,0.34384317927771607,0.39966338984506966,0.055820210567353555,-5.292327027702071
CataCXium A,90,6-chloroquinoline,"1a, 6-Cl-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,0.125,None,2.5,MeCN,4.43,12910.26,"6-chloroquinoline, 2a, Boronic Acid, CataCXium A",1a,2a,1a_2a,Group1,10,-0.067275049,-5.905547480919656,0.5654642526647985,1.202751491,0.35798252806787734,0.32807841036053925,0.4200812989098357,0.09200288854929646,-6.471011733584455
SPhos,91,6-chloroquinoline,"1a, 6-Cl-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,0.125,None,2.5,MeCN,66.8,75956.2,"6-chloroquinoline, 2a, Boronic Acid, SPhos",1a,2a,1a_2a,Group1,3,-0.066302714,-5.80482559597422,-0.4605088202472137,0.91118665,0.562900995470967,0.3166814200446083,0.5828130823603135,0.2661316623157052,-5.344316775727006
XPhos,93,6-chloroquinoline,"1a, 6-Cl-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,0.125,None,2.5,MeCN,78.23,83904.55,"6-chloroquinoline, 2a, Boronic Acid, XPhos",1a,2a,1a_2a,Group1,1,-0.061653832,-5.938704527848997,-0.6833410118412874,1.258121923,0.5878039545682812,0.31435776181025943,0.7123322772041967,0.39797451544961826,-5.2553635160077095
P(tBu)3,97,6-chloroquinoline,"1a, 6-Cl-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,0.125,NaOH,2.5,THF,33.79,46748.74,"6-chloroquinoline, 2a, Boronic Acid, P(tBu)3",1a,2a,1a_2a,Group1,8,-0.0671848,-5.901605449028359,0.9798820187177758,1.083267719,0.36264209837213296,0.36264209837213296,0.36264209837213296,0.0,-6.881487467746135
P(Ph)3,98,6-chloroquinoline,"1a, 6-Cl-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,0.125,NaOH,2.5,THF,8.08,9823.26,"6-chloroquinoline, 2a, Boronic Acid, P(Ph)3",1a,2a,1a_2a,Group1,17,-0.0482304,-6.214808504719601,-0.8024637803939797,1.460510726,0.2822400297908637,0.2822400297908637,0.2822400297908637,0.0,-5.412344724325621
AmPhos,99,6-chloroquinoline,"1a, 6-Cl-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,0.125,NaOH,2.5,THF,61.2,65207.4,"6-chloroquinoline, 2a, Boronic Acid, AmPhos",1a,2a,1a_2a,Group1,216,-0.070188,-5.596837923073372,-0.2337458078529768,3.240919463,0.351658591150648,0.351658591150648,0.351658591150648,0.0,-5.363092115220396
P(Cy)3,100,6-chloroquinoline,"1a, 6-Cl-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,0.125,NaOH,2.5,THF,69.94,237558.38,"6-chloroquinoline, 2a, Boronic Acid, P(Cy)3",1a,2a,1a_2a,Group1,11,-0.066834594,-5.9901874093823295,0.8725937813687094,1.280456867,0.32027083325392774,0.3020406261647686,0.3982773481439979,0.09623672197922933,-6.862781190751039
P(o-Tol)3,101,6-chloroquinoline,"1a, 6-Cl-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,0.125,NaOH,2.5,THF,7.2,13195.0,"6-chloroquinoline, 2a, Boronic Acid, P(o-Tol)3",1a,2a,1a_2a,Group1,9,-0.043479131,-6.056948069300696,-0.7646210415986252,0.432100754,0.39957140573066013,0.34384317927771607,0.39966338984506966,0.055820210567353555,-5.292327027702071
CataCXium A,102,6-chloroquinoline,"1a, 6-Cl-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,0.125,NaOH,2.5,THF,79.47,256433.68,"6-chloroquinoline, 2a, Boronic Acid, CataCXium A",1a,2a,1a_2a,Group1,10,-0.067275049,-5.905547480919656,0.5654642526647985,1.202751491,0.35798252806787734,0.32807841036053925,0.4200812989098357,0.09200288854929646,-6.471011733584455
SPhos,103,6-chloroquinoline,"1a, 6-Cl-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,0.125,NaOH,2.5,THF,87.06,94998.11,"6-chloroquinoline, 2a, Boronic Acid, SPhos",1a,2a,1a_2a,Group1,3,-0.066302714,-5.80482559597422,-0.4605088202472137,0.91118665,0.562900995470967,0.3166814200446083,0.5828130823603135,0.2661316623157052,-5.344316775727006
XPhos,105,6-chloroquinoline,"1a, 6-Cl-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,0.125,NaOH,2.5,THF,88.97,85607.99,"6-chloroquinoline, 2a, Boronic Acid, XPhos",1a,2a,1a_2a,Group1,1,-0.061653832,-5.938704527848997,-0.6833410118412874,1.258121923,0.5878039545682812,0.31435776181025943,0.7123322772041967,0.39797451544961826,-5.2553635160077095
P(tBu)3,109,6-chloroquinoline,"1a, 6-Cl-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,0.125,NaHCO3,2.5,THF,66.74,66473.58,"6-chloroquinoline, 2a, Boronic Acid, P(tBu)3",1a,2a,1a_2a,Group1,8,-0.0671848,-5.901605449028359,0.9798820187177758,1.083267719,0.36264209837213296,0.36264209837213296,0.36264209837213296,0.0,-6.881487467746135
P(Ph)3,110,6-chloroquinoline,"1a, 6-Cl-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,0.125,NaHCO3,2.5,THF,8.11,12207.89,"6-chloroquinoline, 2a, Boronic Acid, P(Ph)3",1a,2a,1a_2a,Group1,17,-0.0482304,-6.214808504719601,-0.8024637803939797,1.460510726,0.2822400297908637,0.2822400297908637,0.2822400297908637,0.0,-5.412344724325621
AmPhos,111,6-chloroquinoline,"1a, 6-Cl-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,0.125,NaHCO3,2.5,THF,57.48,71710.58,"6-chloroquinoline, 2a, Boronic Acid, AmPhos",1a,2a,1a_2a,Group1,216,-0.070188,-5.596837923073372,-0.2337458078529768,3.240919463,0.351658591150648,0.351658591150648,0.351658591150648,0.0,-5.363092115220396
P(Cy)3,112,6-chloroquinoline,"1a, 6-Cl-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,0.125,NaHCO3,2.5,THF,61.89,263714.76,"6-chloroquinoline, 2a, Boronic Acid, P(Cy)3",1a,2a,1a_2a,Group1,11,-0.066834594,-5.9901874093823295,0.8725937813687094,1.280456867,0.32027083325392774,0.3020406261647686,0.3982773481439979,0.09623672197922933,-6.862781190751039
P(o-Tol)3,113,6-chloroquinoline,"1a, 6-Cl-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,0.125,NaHCO3,2.5,THF,2.23,5509.06,"6-chloroquinoline, 2a, Boronic Acid, P(o-Tol)3",1a,2a,1a_2a,Group1,9,-0.043479131,-6.056948069300696,-0.7646210415986252,0.432100754,0.39957140573066013,0.34384317927771607,0.39966338984506966,0.055820210567353555,-5.292327027702071
CataCXium A,114,6-chloroquinoline,"1a, 6-Cl-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,0.125,NaHCO3,2.5,THF,70.45,229816.31,"6-chloroquinoline, 2a, Boronic Acid, CataCXium A",1a,2a,1a_2a,Group1,10,-0.067275049,-5.905547480919656,0.5654642526647985,1.202751491,0.35798252806787734,0.32807841036053925,0.4200812989098357,0.09200288854929646,-6.471011733584455
SPhos,115,6-chloroquinoline,"1a, 6-Cl-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,0.125,NaHCO3,2.5,THF,79.85,87916.29,"6-chloroquinoline, 2a, Boronic Acid, SPhos",1a,2a,1a_2a,Group1,3,-0.066302714,-5.80482559597422,-0.4605088202472137,0.91118665,0.562900995470967,0.3166814200446083,0.5828130823603135,0.2661316623157052,-5.344316775727006
XPhos,117,6-chloroquinoline,"1a, 6-Cl-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,0.125,NaHCO3,2.5,THF,80.77,90618.75,"6-chloroquinoline, 2a, Boronic Acid, XPhos",1a,2a,1a_2a,Group1,1,-0.061653832,-5.938704527848997,-0.6833410118412874,1.258121923,0.5878039545682812,0.31435776181025943,0.7123322772041967,0.39797451544961826,-5.2553635160077095
P(tBu)3,121,6-chloroquinoline,"1a, 6-Cl-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,0.125,CsF,2.5,THF,39.17,55746.74,"6-chloroquinoline, 2a, Boronic Acid, P(tBu)3",1a,2a,1a_2a,Group1,8,-0.0671848,-5.901605449028359,0.9798820187177758,1.083267719,0.36264209837213296,0.36264209837213296,0.36264209837213296,0.0,-6.881487467746135
P(Ph)3,122,6-chloroquinoline,"1a, 6-Cl-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,0.125,CsF,2.5,THF,7.24,14962.33,"6-chloroquinoline, 2a, Boronic Acid, P(Ph)3",1a,2a,1a_2a,Group1,17,-0.0482304,-6.214808504719601,-0.8024637803939797,1.460510726,0.2822400297908637,0.2822400297908637,0.2822400297908637,0.0,-5.412344724325621
AmPhos,123,6-chloroquinoline,"1a, 6-Cl-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,0.125,CsF,2.5,THF,44.98,46546.91,"6-chloroquinoline, 2a, Boronic Acid, AmPhos",1a,2a,1a_2a,Group1,216,-0.070188,-5.596837923073372,-0.2337458078529768,3.240919463,0.351658591150648,0.351658591150648,0.351658591150648,0.0,-5.363092115220396
P(Cy)3,124,6-chloroquinoline,"1a, 6-Cl-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,0.125,CsF,2.5,THF,50.95,221587.37,"6-chloroquinoline, 2a, Boronic Acid, P(Cy)3",1a,2a,1a_2a,Group1,11,-0.066834594,-5.9901874093823295,0.8725937813687094,1.280456867,0.32027083325392774,0.3020406261647686,0.3982773481439979,0.09623672197922933,-6.862781190751039
P(o-Tol)3,125,6-chloroquinoline,"1a, 6-Cl-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,0.125,CsF,2.5,THF,2.23,5386.74,"6-chloroquinoline, 2a, Boronic Acid, P(o-Tol)3",1a,2a,1a_2a,Group1,9,-0.043479131,-6.056948069300696,-0.7646210415986252,0.432100754,0.39957140573066013,0.34384317927771607,0.39966338984506966,0.055820210567353555,-5.292327027702071
CataCXium A,126,6-chloroquinoline,"1a, 6-Cl-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,0.125,CsF,2.5,THF,61.29,217114.79,"6-chloroquinoline, 2a, Boronic Acid, CataCXium A",1a,2a,1a_2a,Group1,10,-0.067275049,-5.905547480919656,0.5654642526647985,1.202751491,0.35798252806787734,0.32807841036053925,0.4200812989098357,0.09200288854929646,-6.471011733584455
SPhos,127,6-chloroquinoline,"1a, 6-Cl-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,0.125,CsF,2.5,THF,60.83,72183.68,"6-chloroquinoline, 2a, Boronic Acid, SPhos",1a,2a,1a_2a,Group1,3,-0.066302714,-5.80482559597422,-0.4605088202472137,0.91118665,0.562900995470967,0.3166814200446083,0.5828130823603135,0.2661316623157052,-5.344316775727006
XPhos,129,6-chloroquinoline,"1a, 6-Cl-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,0.125,CsF,2.5,THF,53.52,65529.0,"6-chloroquinoline, 2a, Boronic Acid, XPhos",1a,2a,1a_2a,Group1,1,-0.061653832,-5.938704527848997,-0.6833410118412874,1.258121923,0.5878039545682812,0.31435776181025943,0.7123322772041967,0.39797451544961826,-5.2553635160077095
P(tBu)3,133,6-chloroquinoline,"1a, 6-Cl-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,0.125,K3PO4,2.5,THF,41.23,49419.39,"6-chloroquinoline, 2a, Boronic Acid, P(tBu)3",1a,2a,1a_2a,Group1,8,-0.0671848,-5.901605449028359,0.9798820187177758,1.083267719,0.36264209837213296,0.36264209837213296,0.36264209837213296,0.0,-6.881487467746135
P(Ph)3,134,6-chloroquinoline,"1a, 6-Cl-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,0.125,K3PO4,2.5,THF,6.66,10124.35,"6-chloroquinoline, 2a, Boronic Acid, P(Ph)3",1a,2a,1a_2a,Group1,17,-0.0482304,-6.214808504719601,-0.8024637803939797,1.460510726,0.2822400297908637,0.2822400297908637,0.2822400297908637,0.0,-5.412344724325621
AmPhos,135,6-chloroquinoline,"1a, 6-Cl-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,0.125,K3PO4,2.5,THF,33.02,42027.54,"6-chloroquinoline, 2a, Boronic Acid, AmPhos",1a,2a,1a_2a,Group1,216,-0.070188,-5.596837923073372,-0.2337458078529768,3.240919463,0.351658591150648,0.351658591150648,0.351658591150648,0.0,-5.363092115220396
P(Cy)3,136,6-chloroquinoline,"1a, 6-Cl-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,0.125,K3PO4,2.5,THF,50.06,183695.99,"6-chloroquinoline, 2a, Boronic Acid, P(Cy)3",1a,2a,1a_2a,Group1,11,-0.066834594,-5.9901874093823295,0.8725937813687094,1.280456867,0.32027083325392774,0.3020406261647686,0.3982773481439979,0.09623672197922933,-6.862781190751039
P(o-Tol)3,137,6-chloroquinoline,"1a, 6-Cl-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,0.125,K3PO4,2.5,THF,2.68,7336.68,"6-chloroquinoline, 2a, Boronic Acid, P(o-Tol)3",1a,2a,1a_2a,Group1,9,-0.043479131,-6.056948069300696,-0.7646210415986252,0.432100754,0.39957140573066013,0.34384317927771607,0.39966338984506966,0.055820210567353555,-5.292327027702071
CataCXium A,138,6-chloroquinoline,"1a, 6-Cl-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,0.125,K3PO4,2.5,THF,55.85,204776.24,"6-chloroquinoline, 2a, Boronic Acid, CataCXium A",1a,2a,1a_2a,Group1,10,-0.067275049,-5.905547480919656,0.5654642526647985,1.202751491,0.35798252806787734,0.32807841036053925,0.4200812989098357,0.09200288854929646,-6.471011733584455
SPhos,139,6-chloroquinoline,"1a, 6-Cl-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,0.125,K3PO4,2.5,THF,47.94,57820.99,"6-chloroquinoline, 2a, Boronic Acid, SPhos",1a,2a,1a_2a,Group1,3,-0.066302714,-5.80482559597422,-0.4605088202472137,0.91118665,0.562900995470967,0.3166814200446083,0.5828130823603135,0.2661316623157052,-5.344316775727006
XPhos,141,6-chloroquinoline,"1a, 6-Cl-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,0.125,K3PO4,2.5,THF,52.33,62079.68,"6-chloroquinoline, 2a, Boronic Acid, XPhos",1a,2a,1a_2a,Group1,1,-0.061653832,-5.938704527848997,-0.6833410118412874,1.258121923,0.5878039545682812,0.31435776181025943,0.7123322772041967,0.39797451544961826,-5.2553635160077095
P(tBu)3,145,6-chloroquinoline,"1a, 6-Cl-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,0.125,KOH,2.5,THF,48.56,54417.42,"6-chloroquinoline, 2a, Boronic Acid, P(tBu)3",1a,2a,1a_2a,Group1,8,-0.0671848,-5.901605449028359,0.9798820187177758,1.083267719,0.36264209837213296,0.36264209837213296,0.36264209837213296,0.0,-6.881487467746135
P(Ph)3,146,6-chloroquinoline,"1a, 6-Cl-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,0.125,KOH,2.5,THF,7.77,10113.48,"6-chloroquinoline, 2a, Boronic Acid, P(Ph)3",1a,2a,1a_2a,Group1,17,-0.0482304,-6.214808504719601,-0.8024637803939797,1.460510726,0.2822400297908637,0.2822400297908637,0.2822400297908637,0.0,-5.412344724325621
AmPhos,147,6-chloroquinoline,"1a, 6-Cl-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,0.125,KOH,2.5,THF,42.73,48015.66,"6-chloroquinoline, 2a, Boronic Acid, AmPhos",1a,2a,1a_2a,Group1,216,-0.070188,-5.596837923073372,-0.2337458078529768,3.240919463,0.351658591150648,0.351658591150648,0.351658591150648,0.0,-5.363092115220396
P(Cy)3,148,6-chloroquinoline,"1a, 6-Cl-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,0.125,KOH,2.5,THF,55.08,203826.36,"6-chloroquinoline, 2a, Boronic Acid, P(Cy)3",1a,2a,1a_2a,Group1,11,-0.066834594,-5.9901874093823295,0.8725937813687094,1.280456867,0.32027083325392774,0.3020406261647686,0.3982773481439979,0.09623672197922933,-6.862781190751039
P(o-Tol)3,149,6-chloroquinoline,"1a, 6-Cl-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,0.125,KOH,2.5,THF,3.03,6519.41,"6-chloroquinoline, 2a, Boronic Acid, P(o-Tol)3",1a,2a,1a_2a,Group1,9,-0.043479131,-6.056948069300696,-0.7646210415986252,0.432100754,0.39957140573066013,0.34384317927771607,0.39966338984506966,0.055820210567353555,-5.292327027702071
CataCXium A,150,6-chloroquinoline,"1a, 6-Cl-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,0.125,KOH,2.5,THF,62.33,190660.18,"6-chloroquinoline, 2a, Boronic Acid, CataCXium A",1a,2a,1a_2a,Group1,10,-0.067275049,-5.905547480919656,0.5654642526647985,1.202751491,0.35798252806787734,0.32807841036053925,0.4200812989098357,0.09200288854929646,-6.471011733584455
SPhos,151,6-chloroquinoline,"1a, 6-Cl-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,0.125,KOH,2.5,THF,73.31,75482.94,"6-chloroquinoline, 2a, Boronic Acid, SPhos",1a,2a,1a_2a,Group1,3,-0.066302714,-5.80482559597422,-0.4605088202472137,0.91118665,0.562900995470967,0.3166814200446083,0.5828130823603135,0.2661316623157052,-5.344316775727006
XPhos,153,6-chloroquinoline,"1a, 6-Cl-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,0.125,KOH,2.5,THF,72.0,66944.06,"6-chloroquinoline, 2a, Boronic Acid, XPhos",1a,2a,1a_2a,Group1,1,-0.061653832,-5.938704527848997,-0.6833410118412874,1.258121923,0.5878039545682812,0.31435776181025943,0.7123322772041967,0.39797451544961826,-5.2553635160077095
P(tBu)3,157,6-chloroquinoline,"1a, 6-Cl-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,0.125,LiOtBu,2.5,THF,66.16,70107.76,"6-chloroquinoline, 2a, Boronic Acid, P(tBu)3",1a,2a,1a_2a,Group1,8,-0.0671848,-5.901605449028359,0.9798820187177758,1.083267719,0.36264209837213296,0.36264209837213296,0.36264209837213296,0.0,-6.881487467746135
P(Ph)3,158,6-chloroquinoline,"1a, 6-Cl-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,0.125,LiOtBu,2.5,THF,9.92,10341.3,"6-chloroquinoline, 2a, Boronic Acid, P(Ph)3",1a,2a,1a_2a,Group1,17,-0.0482304,-6.214808504719601,-0.8024637803939797,1.460510726,0.2822400297908637,0.2822400297908637,0.2822400297908637,0.0,-5.412344724325621
AmPhos,159,6-chloroquinoline,"1a, 6-Cl-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,0.125,LiOtBu,2.5,THF,58.51,56193.51,"6-chloroquinoline, 2a, Boronic Acid, AmPhos",1a,2a,1a_2a,Group1,216,-0.070188,-5.596837923073372,-0.2337458078529768,3.240919463,0.351658591150648,0.351658591150648,0.351658591150648,0.0,-5.363092115220396
P(Cy)3,160,6-chloroquinoline,"1a, 6-Cl-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,0.125,LiOtBu,2.5,THF,78.15,209458.82,"6-chloroquinoline, 2a, Boronic Acid, P(Cy)3",1a,2a,1a_2a,Group1,11,-0.066834594,-5.9901874093823295,0.8725937813687094,1.280456867,0.32027083325392774,0.3020406261647686,0.3982773481439979,0.09623672197922933,-6.862781190751039
P(o-Tol)3,161,6-chloroquinoline,"1a, 6-Cl-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,0.125,LiOtBu,2.5,THF,5.12,7813.62,"6-chloroquinoline, 2a, Boronic Acid, P(o-Tol)3",1a,2a,1a_2a,Group1,9,-0.043479131,-6.056948069300696,-0.7646210415986252,0.432100754,0.39957140573066013,0.34384317927771607,0.39966338984506966,0.055820210567353555,-5.292327027702071
CataCXium A,162,6-chloroquinoline,"1a, 6-Cl-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,0.125,LiOtBu,2.5,THF,62.02,151551.59,"6-chloroquinoline, 2a, Boronic Acid, CataCXium A",1a,2a,1a_2a,Group1,10,-0.067275049,-5.905547480919656,0.5654642526647985,1.202751491,0.35798252806787734,0.32807841036053925,0.4200812989098357,0.09200288854929646,-6.471011733584455
SPhos,163,6-chloroquinoline,"1a, 6-Cl-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,0.125,LiOtBu,2.5,THF,85.95,81248.64,"6-chloroquinoline, 2a, Boronic Acid, SPhos",1a,2a,1a_2a,Group1,3,-0.066302714,-5.80482559597422,-0.4605088202472137,0.91118665,0.562900995470967,0.3166814200446083,0.5828130823603135,0.2661316623157052,-5.344316775727006
XPhos,165,6-chloroquinoline,"1a, 6-Cl-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,0.125,LiOtBu,2.5,THF,85.21,76725.2,"6-chloroquinoline, 2a, Boronic Acid, XPhos",1a,2a,1a_2a,Group1,1,-0.061653832,-5.938704527848997,-0.6833410118412874,1.258121923,0.5878039545682812,0.31435776181025943,0.7123322772041967,0.39797451544961826,-5.2553635160077095
P(tBu)3,169,6-chloroquinoline,"1a, 6-Cl-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,0.125,Et3N,2.5,THF,68.72,72856.09,"6-chloroquinoline, 2a, Boronic Acid, P(tBu)3",1a,2a,1a_2a,Group1,8,-0.0671848,-5.901605449028359,0.9798820187177758,1.083267719,0.36264209837213296,0.36264209837213296,0.36264209837213296,0.0,-6.881487467746135
P(Ph)3,170,6-chloroquinoline,"1a, 6-Cl-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,0.125,Et3N,2.5,THF,10.16,13324.94,"6-chloroquinoline, 2a, Boronic Acid, P(Ph)3",1a,2a,1a_2a,Group1,17,-0.0482304,-6.214808504719601,-0.8024637803939797,1.460510726,0.2822400297908637,0.2822400297908637,0.2822400297908637,0.0,-5.412344724325621
AmPhos,171,6-chloroquinoline,"1a, 6-Cl-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,0.125,Et3N,2.5,THF,48.8,48965.85,"6-chloroquinoline, 2a, Boronic Acid, AmPhos",1a,2a,1a_2a,Group1,216,-0.070188,-5.596837923073372,-0.2337458078529768,3.240919463,0.351658591150648,0.351658591150648,0.351658591150648,0.0,-5.363092115220396
P(Cy)3,172,6-chloroquinoline,"1a, 6-Cl-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,0.125,Et3N,2.5,THF,82.65,240353.84,"6-chloroquinoline, 2a, Boronic Acid, P(Cy)3",1a,2a,1a_2a,Group1,11,-0.066834594,-5.9901874093823295,0.8725937813687094,1.280456867,0.32027083325392774,0.3020406261647686,0.3982773481439979,0.09623672197922933,-6.862781190751039
P(o-Tol)3,173,6-chloroquinoline,"1a, 6-Cl-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,0.125,Et3N,2.5,THF,5.97,10295.61,"6-chloroquinoline, 2a, Boronic Acid, P(o-Tol)3",1a,2a,1a_2a,Group1,9,-0.043479131,-6.056948069300696,-0.7646210415986252,0.432100754,0.39957140573066013,0.34384317927771607,0.39966338984506966,0.055820210567353555,-5.292327027702071
CataCXium A,174,6-chloroquinoline,"1a, 6-Cl-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,0.125,Et3N,2.5,THF,80.74,244764.62,"6-chloroquinoline, 2a, Boronic Acid, CataCXium A",1a,2a,1a_2a,Group1,10,-0.067275049,-5.905547480919656,0.5654642526647985,1.202751491,0.35798252806787734,0.32807841036053925,0.4200812989098357,0.09200288854929646,-6.471011733584455
SPhos,175,6-chloroquinoline,"1a, 6-Cl-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,0.125,Et3N,2.5,THF,87.82,90083.17,"6-chloroquinoline, 2a, Boronic Acid, SPhos",1a,2a,1a_2a,Group1,3,-0.066302714,-5.80482559597422,-0.4605088202472137,0.91118665,0.562900995470967,0.3166814200446083,0.5828130823603135,0.2661316623157052,-5.344316775727006
XPhos,177,6-chloroquinoline,"1a, 6-Cl-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,0.125,Et3N,2.5,THF,88.93,84613.03,"6-chloroquinoline, 2a, Boronic Acid, XPhos",1a,2a,1a_2a,Group1,1,-0.061653832,-5.938704527848997,-0.6833410118412874,1.258121923,0.5878039545682812,0.31435776181025943,0.7123322772041967,0.39797451544961826,-5.2553635160077095
P(tBu)3,181,6-chloroquinoline,"1a, 6-Cl-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,0.125,None,2.5,THF,67.57,71020.34,"6-chloroquinoline, 2a, Boronic Acid, P(tBu)3",1a,2a,1a_2a,Group1,8,-0.0671848,-5.901605449028359,0.9798820187177758,1.083267719,0.36264209837213296,0.36264209837213296,0.36264209837213296,0.0,-6.881487467746135
